ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,url_length,dot_count,slash_count,hyphen_count,at_count,digit_count,has_https,label
17874.0,1,1,2.0,52.5,53.0,0.0,0.0,0.0,0.0,0.678571,0.729508,28,2,2,0,0,1,0,0
183608.0,1,0,3.0,129.333333,132.333333,0.0,0.0,0.0,0.0,0.818182,0.808756,37,4,1,0,0,0,0,0
301.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695652,0.0,30,2,1,0,0,0,0,1
10000000.0,1,0,10.0,175.9,179.7,0.0,0.0,0.0,0.0,0.75,0.786037,103,9,5,0,0,1,0,1
10000000.0,0,0,11.0,146.0,143.727273,0.0,0.0,0.0,0.0,0.0,0.764673,106,7,8,1,0,2,0,1
9621.0,1,0,3.0,96.333333,96.0,0.0,0.0,0.0,0.0,0.666667,0.849359,55,3,3,0,0,8,0,0
10000000.0,0,0,5.0,49.4,47.4,0.0,0.0,0.0,0.0,0.0,0.66323,51,5,2,0,0,0,0,1
10000000.0,0,0,17.0,418.470588,453.882353,0.0,0.0,0.0,0.0,0.0,0.841092,187,11,2,2,0,24,0,1
10000000.0,0,0,5.0,221.2,226.0,0.0,0.0,0.0,0.0,0.0,0.817886,55,3,2,1,0,0,0,0
646.0,1,1,2.0,179.0,181.5,0.0,0.0,0.0,0.0,0.181818,0.811558,33,4,1,0,0,4,0,1
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,2,0,0,2,0,1
126803.0,0,0,2.0,88.0,91.5,0.0,0.0,0.0,0.0,0.0,0.624434,32,1,2,1,0,0,0,0
2670.0,1,0,4.0,69.5,74.0,0.003584,0.003367,0.003597,0.003378,0.5,0.760736,54,2,5,2,0,8,0,0
4.0,1,1,2.0,224.5,231.5,0.014477,0.018722,0.012987,0.015134,0.711198,0.892116,28,2,3,0,0,0,0,0
10000000.0,0,0,11.0,63.363636,54.727273,0.0,0.0,0.0,0.0,0.0,0.680466,119,10,7,0,0,0,0,1
10000000.0,0,0,20.0,84.8,84.65,0.0,0.0,0.0,0.0,0.0,0.798832,239,15,3,3,0,10,0,1
10000000.0,0,0,8.0,162.25,155.0,0.0,0.0,0.0,0.0,0.0,0.782303,68,5,5,1,0,0,0,1
28467.0,0,0,3.0,680.0,711.0,0.0,0.0,0.0,0.0,0.0,0.881425,34,3,2,0,0,2,0,1
15676.0,1,0,3.0,29.333333,26.0,0.041667,0.022727,0.042105,0.022989,0.916667,0.596154,34,3,1,0,0,3,0,0
10000000.0,0,0,12.0,131.416667,130.5,0.0,0.0,0.0,0.0,0.0,0.790883,98,5,4,0,0,1,0,1
10000000.0,0,0,3.0,39.333333,38.666667,0.0,0.0,0.0,0.0,0.0,0.720588,45,3,2,0,0,0,0,0
10000000.0,1,1,2.0,28.0,22.5,0.0,0.0,0.0,0.0,0.714286,0.530303,28,2,1,0,0,0,0,0
10000000.0,0,0,12.0,199.916667,204.583333,0.0,0.0,0.0,0.0,0.0,0.804461,223,3,4,2,0,91,0,1
10000000.0,0,0,11.0,139.818182,138.363636,0.0,0.0,0.0,0.0,0.0,0.747573,120,6,5,1,0,8,0,1
10000000.0,0,0,2.0,148.5,147.5,0.0,0.0,0.0,0.0,0.0,0.838509,39,3,1,0,0,0,0,0
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,0,0,3.0,169.0,183.0,0.0,0.0,0.0,0.0,0.0,0.77479,43,2,2,0,0,0,0,0
286875.0,0,0,3.0,169.666667,175.666667,0.0,0.0,0.0,0.0,0.0,0.811189,42,3,2,0,0,1,0,0
10000000.0,1,0,1.0,28.0,20.0,0.0,0.0,0.0,0.0,0.75,0.454545,22,3,2,0,0,0,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1,3,1,0,0,0,1
181910.0,1,0,4.0,16.5,12.25,0.013889,0.018182,0.014085,0.018519,0.857143,0.619718,41,3,2,0,0,4,0,0
10000000.0,0,0,6.0,58.5,52.333333,0.0,0.0,0.0,0.0,0.0,0.797297,82,1,8,1,0,17,0,1
14969.0,1,0,2.0,132.5,134.0,0.0,0.0,0.0,0.0,0.916667,0.850694,24,2,2,0,0,1,0,0
10000000.0,1,0,5.0,84.8,79.6,0.0,0.0,0.0,0.0,0.5,0.670732,57,4,2,0,0,5,0,1
10000000.0,0,0,5.0,122.2,122.8,0.0,0.0,0.0,0.0,0.0,0.825633,47,3,4,0,0,0,0,1
31398.0,0,0,1.0,79.0,62.0,0.0,0.0,0.0,0.0,0.0,0.639535,37,2,2,1,0,8,0,1
5757.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712329,0.0,32,2,1,1,0,0,0,1
339.0,1,1,2.0,152.0,151.0,0.002825,0.002841,0.0,0.0,0.45098,0.830816,39,3,3,0,0,10,0,0
4570.0,1,1,24.0,62.416667,61.166667,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,371,3,3,9,0,45,0,1
10000000.0,1,0,2.0,179.0,181.5,0.00266,0.0,0.002674,0.0,0.894737,0.811558,25,3,1,0,0,0,0,0
26331.0,0,0,4.0,241.0,251.5,0.0,0.0,0.0,0.0,0.0,0.888782,52,3,1,0,0,2,0,0
10000000.0,1,0,4.0,83.0,80.5,0.008721,0.00597,0.005814,0.002985,0.933333,0.826816,37,3,2,0,0,0,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2,1,1,0,0,0,1
10000000.0,0,0,4.0,41.75,37.25,0.0,0.0,0.0,0.0,0.0,0.745856,53,3,2,2,0,0,0,1
10000000.0,0,0,12.0,178.25,180.25,0.0,0.0,0.0,0.0,0.0,0.803774,234,9,2,11,0,94,0,1
954254.0,1,0,2.0,351.0,380.5,0.004225,0.003901,0.001408,0.003911,0.818182,0.654977,26,3,1,0,0,0,0,0
10000000.0,0,0,2.0,85.0,82.0,0.0,0.0,0.0,0.0,0.0,0.748691,30,2,2,0,0,0,0,1
10000000.0,0,0,5.0,83.6,79.8,0.0,0.0,0.0,0.0,0.0,0.768398,49,3,4,1,0,0,0,1
10000000.0,1,0,3.0,43.666667,40.0,0.0,0.008264,0.0,0.008333,0.5,0.684564,33,3,2,0,0,0,0,1
10000000.0,0,0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6,23,2,2,0,0,0,0,0
10000000.0,0,0,12.0,126.083333,124.833333,0.0,0.0,0.0,0.0,0.0,0.788005,99,5,4,0,0,1,0,1
18348.0,1,0,3.0,11.333333,8.666667,0.0,0.0,0.0,0.0,0.8,0.538462,40,2,3,0,0,0,0,0
10000000.0,1,0,5.0,49.4,47.4,0.0,0.0,0.0,0.0,0.5,0.66323,51,5,2,0,0,0,0,1
10000000.0,0,0,4.0,76.5,85.0,0.0,0.0,0.0,0.0,0.0,0.718085,74,1,5,0,0,15,0,1
10000000.0,0,0,14.0,164.214286,166.714286,0.0,0.0,0.0,0.0,0.0,0.810473,232,14,2,0,0,83,0,1
10000000.0,0,0,4.0,195.75,204.75,0.0,0.0,0.0,0.0,0.0,0.787946,44,2,3,1,0,0,0,1
656.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,19,1,1,0,0,5,0,1
10000000.0,0,0,3.0,219.333333,224.0,0.0,0.0,0.0,0.0,0.0,0.854951,32,2,4,1,0,1,0,1
52270.0,0,0,4.0,133.5,133.25,0.0,0.0,0.0,0.0,0.0,0.836489,34,3,2,1,0,0,0,0
2296.0,1,1,5.0,87.8,87.2,0.0,0.0,0.0,0.0,0.756757,0.796715,42,4,2,0,0,0,0,0
10000000.0,1,0,7.0,141.857143,139.0,0.0,0.0,0.0,0.0,0.8,0.837383,66,6,5,1,0,0,0,1
5956.0,1,0,4.0,106.25,109.25,0.0,0.002188,0.0,0.002232,0.571429,0.803347,33,4,2,0,0,0,0,0
170032.0,1,0,2.0,265.0,277.5,0.0,0.0,0.0,0.0,0.818182,0.82968,29,3,1,0,0,4,0,1
301294.0,0,0,4.0,123.75,127.75,0.0,0.0,0.0,0.0,0.0,0.77425,47,2,3,1,0,1,0,0
1267.0,1,1,4.0,36.25,32.5,0.0,0.0,0.0,0.0,0.681818,0.687117,39,3,2,0,0,0,0,0
10000000.0,0,0,1.0,112.0,121.0,0.0,0.0,0.0,0.0,0.0,0.688406,29,3,1,0,0,0,0,1
4570.0,1,1,23.0,65.130435,63.826087,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,345,3,3,8,0,57,0,1
10000000.0,0,0,8.0,155.625,152.875,0.0,0.0,0.0,0.0,0.0,0.755334,69,6,3,0,0,0,0,1
866905.0,0,0,1.0,37.0,31.0,0.0,0.0,0.0,0.0,0.0,0.581395,27,2,2,1,0,0,0,0
10000000.0,0,0,3.0,186.333333,193.0,0.0,0.0,0.0,0.0,0.0,0.812102,38,2,2,1,0,0,0,1
376014.0,1,0,5.0,72.8,68.6,0.0,0.0,0.0,0.0,0.647059,0.826873,52,3,5,1,0,0,0,1
10000000.0,0,0,4.0,19.5,17.25,0.0,0.0,0.0,0.0,0.0,0.792683,54,1,6,0,0,1,0,1
10000000.0,0,0,3.0,24.333333,16.0,0.0,0.0,0.0,0.0,0.0,0.493827,44,3,2,1,0,0,0,0
10000000.0,0,0,9.0,194.666667,200.333333,0.0,0.0,0.0,0.0,0.0,0.813776,173,2,3,1,0,63,0,1
10000000.0,0,0,6.0,220.833333,222.333333,0.0,0.0,0.0,0.0,0.0,0.782172,65,3,4,1,0,5,0,1
10000000.0,0,0,6.0,242.166667,253.0,0.0,0.0,0.0,0.0,0.0,0.7653,87,5,4,0,0,5,0,1
10000000.0,1,1,4.0,55.75,55.25,0.00311,0.001558,0.009302,0.010903,0.663405,0.688213,39,3,2,1,0,0,0,1
6.0,1,1,3.0,289.666667,305.666667,0.080241,0.075526,0.07322,0.075,0.809735,0.870157,37,2,2,0,0,0,0,0
7976.0,1,1,1.0,22.0,14.0,0.0,0.0,0.0,0.0,0.764706,0.5,26,2,2,0,0,0,0,0
10000000.0,0,0,14.0,104.285714,101.071429,0.0,0.0,0.0,0.0,0.0,0.721557,89,1,10,2,0,4,0,1
12167.0,1,0,1.0,46.0,41.0,0.035088,0.038462,0.017544,0.019231,0.923077,0.673077,24,2,2,0,0,0,0,0
10000000.0,0,0,12.0,166.166667,168.166667,0.0,0.0,0.0,0.0,0.0,0.776007,86,5,5,4,0,0,0,1
10000000.0,0,0,2.0,91.0,90.0,0.0,0.0,0.0,0.0,0.0,0.732057,34,2,4,1,0,4,0,1
432601.0,0,0,3.0,19.333333,12.0,0.0,0.0,0.0,0.0,0.0,0.59322,31,1,3,0,0,0,0,1
10000000.0,0,0,7.0,73.0,71.857143,0.0,0.0,0.0,0.0,0.0,0.59434,81,4,2,0,0,7,0,1
10000000.0,0,0,3.0,345.333333,338.666667,0.0,0.0,0.0,0.0,0.0,0.850316,25,2,2,0,0,0,0,1
10000000.0,0,0,2.0,32.5,25.5,0.0,0.0,0.0,0.0,0.0,0.567568,30,2,2,0,0,0,0,0
10000000.0,0,0,12.0,177.916667,180.916667,0.0,0.0,0.0,0.0,0.0,0.802428,248,10,4,2,0,104,0,1
10000000.0,1,0,8.0,75.5,69.875,0.001623,0.001751,0.001645,0.001776,0.384615,0.717873,109,8,3,1,0,33,0,1
10000000.0,0,0,1.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.615385,18,1,1,0,0,0,0,0
10000000.0,0,0,9.0,175.666667,177.555556,0.0,0.0,0.0,0.0,0.0,0.812429,87,5,2,0,0,4,0,1
10000000.0,0,0,2.0,65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.743243,30,2,2,1,0,0,0,1
10000000.0,0,0,1.0,73.0,79.0,0.0,0.0,0.0,0.0,0.0,0.788235,25,2,2,0,0,0,0,0
38609.0,1,0,6.0,18.333333,15.5,0.0,0.0,0.0,0.0,0.717949,0.650407,64,3,3,0,0,0,0,0
485934.0,0,0,1.0,42.0,34.0,0.0,0.0,0.0,0.0,0.0,0.617021,21,2,2,0,0,0,0,0
5193.0,1,0,3.0,4.666667,4.0,0.0,0.0,0.0,0.0,0.833333,0.733333,57,2,4,1,0,0,0,0
10000000.0,1,0,12.0,145.0,145.166667,0.000571,0.001713,0.000571,0.001714,0.916667,0.779254,92,7,1,4,0,0,0,1
726958.0,1,0,4.0,126.0,130.0,0.0,0.0,0.0,0.0,0.882353,0.75945,35,4,2,0,0,0,0,0
43244.0,1,0,2.0,85.0,87.0,0.0,0.0,0.0,0.0,0.0,0.728643,26,3,2,1,0,0,0,0
4570.0,1,1,24.0,62.416667,61.166667,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,371,3,3,7,0,51,0,1
74798.0,1,1,3.0,113.0,110.0,0.0,0.0,0.0,0.0,0.684211,0.803235,39,4,2,0,0,0,0,0
10000000.0,1,0,9.0,284.888889,286.444444,0.000777,0.000773,0.000778,0.000773,0.833333,0.829242,182,2,2,1,0,77,0,1
1192.0,1,1,4.0,87.0,87.75,0.002222,0.006652,0.004484,0.008949,0.705882,0.721675,49,2,4,0,0,0,0,0
10000000.0,0,0,13.0,94.076923,92.769231,0.0,0.0,0.0,0.0,0.0,0.720255,122,4,6,0,0,0,0,1
10000000.0,0,0,1.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.60241,27,2,2,0,0,0,0,0
10000000.0,1,0,3.0,363.0,377.333333,0.0,0.000881,0.0,0.000882,0.75,0.863255,59,4,2,0,0,15,0,1
10000000.0,0,0,5.0,82.8,82.2,0.0,0.0,0.0,0.0,0.0,0.821192,75,3,3,1,0,8,0,1
10000000.0,1,0,1.0,19.0,16.0,0.0,0.0,0.0,0.0,0.5,0.666667,30,2,2,1,0,0,0,0
10000000.0,0,0,3.0,38.333333,33.333333,0.0,0.0,0.0,0.0,0.0,0.692913,72,1,3,1,0,23,0,1
10000000.0,0,0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.666667,33,2,2,0,0,0,0,0
1267.0,1,1,4.0,1405.25,1551.25,0.000709,0.000964,0.000355,0.000644,0.681818,0.850125,37,3,2,0,0,1,0,0
10000000.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0,1,0,0
10000000.0,0,0,2.0,47.5,47.0,0.0,0.0,0.0,0.0,0.0,0.733945,56,1,5,0,0,17,0,1
26937.0,0,0,3.0,22.0,22.333333,0.0,0.0,0.0,0.0,0.0,0.564706,61,2,3,2,0,2,0,1
10000000.0,0,0,12.0,87.75,87.166667,0.0,0.0,0.0,0.0,0.0,0.765349,121,3,2,1,0,10,0,1
10000000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,28,2,2,0,0,2,0,0
5757.0,1,0,6.0,143.333333,146.0,0.004077,0.004012,0.005102,0.00603,0.712329,0.844846,60,4,2,1,0,2,0,1
10000000.0,0,0,8.0,191.875,196.75,0.0,0.0,0.0,0.0,0.0,0.776571,59,4,5,0,0,0,0,1
406629.0,0,0,25.0,64.24,62.68,0.0,0.0,0.0,0.0,0.0,0.779585,256,5,27,1,0,3,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2,1,0,0,0,0,1
4570.0,1,1,23.0,65.130435,63.826087,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,345,3,3,10,0,45,0,1
56525.0,1,0,2.0,37.0,34.0,0.0,0.0,0.0,0.0,0.5,0.670588,27,2,3,0,0,0,0,0
10000000.0,0,0,1.0,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.339623,34,1,3,0,0,0,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,0,0,1.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.702703,24,2,1,0,0,0,0,0
10000000.0,0,0,4.0,53.75,43.5,0.0,0.0,0.0,0.0,0.0,0.568548,36,2,4,0,0,0,0,1
445664.0,0,0,3.0,119.666667,119.666667,0.0,0.0,0.0,0.0,0.0,0.845758,34,3,2,0,0,0,0,0
31024.0,1,0,2.0,64.5,67.5,0.0,0.0,0.0,0.0,1.0,0.703226,32,3,3,0,0,0,0,0
10000000.0,0,0,1.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.893048,34,2,1,0,0,4,0,0
10000000.0,0,0,3.0,119.333333,121.0,0.0,0.0,0.0,0.0,0.0,0.811558,42,2,2,0,0,1,0,1
44061.0,1,0,3.0,105.666667,107.333333,0.003135,0.0,0.003145,0.0,0.666667,0.794944,33,2,2,0,0,1,0,1
10000000.0,0,0,7.0,101.714286,102.0,0.0,0.0,0.0,0.0,0.0,0.671747,183,2,9,2,0,72,0,1
118565.0,1,0,2.0,23.5,16.5,0.0,0.0,0.0,0.0,0.526316,0.6,23,2,3,0,0,0,0,0
10000000.0,0,0,7.0,22.428571,17.428571,0.0,0.0,0.0,0.0,0.0,0.732919,65,2,3,1,0,2,0,1
5001.0,1,1,2.0,42.0,38.0,0.0,0.0,0.0,0.0,0.37037,0.649485,25,2,2,0,0,0,0,0
10000000.0,0,0,6.0,145.0,154.166667,0.0,0.0,0.0,0.0,0.0,0.77547,70,2,8,1,0,3,0,1
95350.0,1,0,1.0,337.0,347.0,0.01173,0.014286,0.008798,0.011429,0.875,0.884298,21,2,2,0,0,0,0,0
10000000.0,0,0,9.0,97.111111,91.777778,0.0,0.0,0.0,0.0,0.0,0.754386,118,2,6,0,0,18,0,1
10000000.0,0,0,5.0,68.6,64.6,0.0,0.0,0.0,0.0,0.0,0.795148,46,4,3,0,0,0,0,0
10000000.0,0,0,12.0,141.416667,137.75,0.0,0.0,0.0,0.0,0.0,0.746611,107,5,10,1,0,5,0,1
10000000.0,0,0,9.0,149.555556,151.333333,0.0,0.0,0.0,0.0,0.0,0.781579,92,7,8,0,0,1,0,1
10000000.0,1,0,2.0,40.0,41.5,0.0,0.0,0.0,0.0,0.8,0.63,29,2,2,0,0,0,0,0
829.0,1,1,2.0,39.0,30.0,0.0,0.0,0.0,0.0,0.52,0.550562,29,3,1,0,0,0,0,0
10000000.0,0,0,2.0,422.0,424.0,0.0,0.0,0.0,0.0,0.0,0.807692,26,2,2,0,0,0,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,1,0,0,1,0,1
10000000.0,0,0,6.0,78.166667,76.666667,0.0,0.0,0.0,0.0,0.0,0.62697,65,5,5,0,0,1,0,1
4.0,1,1,3.0,167.666667,173.0,0.014721,0.018692,0.012209,0.014208,0.711198,0.885609,47,2,3,0,0,1,0,0
261126.0,1,0,2.0,20.0,17.5,0.0,0.0,0.0,0.0,0.75,0.744186,35,2,4,0,0,2,0,0
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,0,0,5.0,318.4,333.0,0.0,0.0,0.0,0.0,0.0,0.819553,53,5,2,1,0,2,0,1
10000000.0,1,0,12.0,65.333333,62.5,0.001256,0.001312,0.001259,0.001316,0.846154,0.749145,151,2,5,0,0,15,0,1
10000000.0,0,0,5.0,36.6,28.4,0.0,0.0,0.0,0.0,0.0,0.701571,47,1,5,0,0,0,0,1
10000000.0,0,0,7.0,214.571429,216.285714,0.0,0.0,0.0,0.0,0.0,0.793103,60,6,3,1,0,0,0,1
10000000.0,0,0,1.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6875,20,2,1,0,0,0,0,0
10000000.0,0,0,11.0,139.818182,138.363636,0.0,0.0,0.0,0.0,0.0,0.747573,128,6,5,1,0,16,0,1
13531.0,1,1,1.0,14.0,11.0,0.0,0.0,0.0,0.0,0.741935,0.5625,24,2,2,0,0,0,0,0
12572.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,1,0,0,0,0,1
10000000.0,0,0,1.0,700.0,734.0,0.0,0.0,0.0,0.0,0.0,0.904382,28,2,2,0,0,0,0,0
10000000.0,0,0,10.0,156.7,154.3,0.0,0.0,0.0,0.0,0.0,0.778159,203,22,1,3,0,39,0,1
10000000.0,0,0,12.0,129.916667,127.916667,0.0,0.0,0.0,0.0,0.0,0.749011,125,6,5,1,0,8,0,1
10000000.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,30,3,1,2,0,1,0,1
10000000.0,0,0,3.0,355.666667,368.0,0.0,0.0,0.0,0.0,0.0,0.852389,34,5,1,1,0,0,0,1
10000000.0,0,0,5.0,275.0,298.4,0.0,0.0,0.0,0.0,0.0,0.813409,42,2,3,1,0,0,0,1
6051.0,1,1,2.0,56.0,53.5,0.0,0.0,0.0,0.0,0.894737,0.724409,36,4,2,0,0,0,0,0
29.0,1,1,1.0,32.0,19.0,0.0,0.003205,0.003086,0.006452,0.875399,0.457143,33,2,1,0,0,5,0,0
10000000.0,1,0,3.0,120.333333,116.0,0.083102,0.041322,0.041436,0.045977,0.483871,0.808673,28,3,2,0,0,0,0,0
10000000.0,0,0,5.0,124.6,122.4,0.0,0.0,0.0,0.0,0.0,0.816176,46,3,1,0,0,0,0,0
4570.0,1,1,23.0,65.130435,63.826087,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,371,3,3,10,0,59,0,1
10000000.0,0,0,16.0,131.6875,130.5625,0.0,0.0,0.0,0.0,0.0,0.808621,224,11,8,4,0,59,0,1
10000000.0,0,0,8.0,153.25,159.75,0.0,0.0,0.0,0.0,0.0,0.778409,75,3,4,1,0,0,0,1
2547.0,1,1,5.0,69.6,64.8,0.005435,0.005814,0.005556,0.005952,0.636364,0.777778,43,3,3,0,0,0,0,0
3520.0,1,1,5.0,120.6,123.8,0.004323,0.004225,0.002845,0.004178,0.765766,0.805022,45,4,3,0,0,0,0,0
10000000.0,0,0,2.0,108.0,115.0,0.0,0.0,0.0,0.0,0.0,0.798387,29,3,1,1,0,0,0,0
10000000.0,0,0,3.0,293.0,300.333333,0.0,0.0,0.0,0.0,0.0,0.84839,44,4,3,1,0,1,0,1
10000000.0,0,0,3.0,160.0,164.0,0.0,0.0,0.0,0.0,0.0,0.844402,44,3,1,0,0,0,0,1
4570.0,1,1,23.0,65.130435,63.826087,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,371,3,3,7,0,51,0,1
10000000.0,0,0,6.0,104.666667,106.166667,0.0,0.0,0.0,0.0,0.0,0.804565,72,3,5,3,0,2,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,26,2,2,0,0,3,0,0
23902.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.0,16,2,2,0,0,0,0,0
483.0,1,1,2.0,15.0,10.5,0.0,0.0,0.0,0.0,0.5,0.645161,29,2,3,1,0,1,0,0
10000000.0,0,0,1.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.666667,28,2,2,1,0,0,0,0
10000000.0,0,0,1.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.461538,21,2,2,1,0,1,0,1
10000000.0,0,0,5.0,197.0,199.8,0.0,0.0,0.0,0.0,0.0,0.760426,71,7,1,2,0,1,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,0,0,10.0,86.4,83.2,0.0,0.0,0.0,0.0,0.0,0.701103,108,8,5,1,0,20,0,1
10000000.0,0,0,8.0,35.25,34.125,0.0,0.0,0.0,0.0,0.0,0.651786,93,6,2,1,0,2,0,1
10000000.0,0,0,6.0,105.5,104.666667,0.0,0.0,0.0,0.0,0.0,0.734525,178,2,2,1,0,34,0,1
340082.0,1,0,1.0,21.0,15.0,0.0,0.0,0.0,0.0,0.888889,0.565217,22,2,2,0,0,0,0,0
927613.0,0,0,2.0,21.0,15.5,0.0,0.0,0.0,0.0,0.0,0.586957,22,2,3,0,0,1,0,0
10000000.0,1,0,2.0,17.0,11.5,0.0,0.0,0.0,0.0,0.9,0.583333,37,4,2,0,0,5,0,0
134518.0,1,0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.833333,0.25,17,2,2,0,0,0,0,0
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,0,0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,24,2,1,0,0,0,0,0
10000000.0,0,0,9.0,114.555556,110.888889,0.0,0.0,0.0,0.0,0.0,0.681027,218,5,5,4,0,71,0,1
10000000.0,0,0,6.0,95.0,94.166667,0.0,0.0,0.0,0.0,0.0,0.784591,55,4,5,0,0,0,0,1
10000000.0,0,0,8.0,167.625,168.5,0.0,0.0,0.0,0.0,0.0,0.778439,90,6,8,0,0,1,0,1
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,1,2,0,0,0,1
10000000.0,0,0,12.0,181.416667,181.833333,0.0,0.0,0.0,0.0,0.0,0.803475,235,9,4,1,0,93,0,1
183.0,1,1,25.0,185.6,186.24,0.013348,0.011349,0.007326,0.007517,0.522388,0.836791,587,36,22,0,0,34,0,1
10000000.0,1,0,2.0,97.5,108.5,0.0,0.0,0.0,0.0,0.666667,0.814978,35,2,3,0,0,0,0,0
1.0,1,1,6.0,71.166667,78.666667,0.028235,0.032239,0.027365,0.031432,0.886969,0.696226,79,2,2,0,0,6,0,1
10000000.0,0,0,6.0,23.333333,18.833333,0.0,0.0,0.0,0.0,0.0,0.697987,90,6,5,1,0,23,0,1
10000000.0,0,0,6.0,95.333333,92.666667,0.0,0.0,0.0,0.0,0.0,0.681073,95,7,5,1,0,22,0,1
44061.0,1,0,2.0,158.5,161.0,0.003135,0.0,0.003145,0.0,0.666667,0.794944,33,2,2,0,0,4,0,1
3976.0,1,0,3.0,28.666667,26.666667,0.0,0.0,0.0,0.0,0.333333,0.693878,66,3,5,0,0,8,0,0
10000000.0,0,0,2.0,179.0,181.5,0.0,0.0,0.0,0.0,0.0,0.811558,30,3,1,0,0,1,0,0
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
803560.0,0,0,8.0,221.5,227.25,0.0,0.0,0.0,0.0,0.0,0.814047,191,3,2,1,0,85,0,1
160.0,1,1,4.0,111.5,111.25,0.084821,0.065934,0.066964,0.069507,0.756098,0.771372,45,3,2,1,0,0,0,0
775333.0,0,0,6.0,86.5,83.166667,0.0,0.0,0.0,0.0,0.0,0.608215,54,4,6,0,0,0,0,1
12809.0,1,0,1.0,23.0,18.0,0.0,0.0,0.0,0.0,0.710526,0.64,25,2,2,0,0,0,0,0
48975.0,1,0,5.0,82.4,83.4,0.0,0.0,0.0,0.0,0.7,0.810044,62,5,3,2,0,0,0,0
10000000.0,0,0,4.0,40.25,33.0,0.0,0.0,0.0,0.0,0.0,0.583784,50,3,3,0,0,4,0,1
10000000.0,0,0,3.0,26.666667,21.0,0.0,0.0,0.0,0.0,0.0,0.743902,62,1,6,1,0,19,0,1
54145.0,1,0,3.0,109.0,104.333333,0.002809,0.002924,0.00295,0.003077,0.433333,0.823362,33,3,2,0,0,0,0,0
